lot,AMIDON DE MAIS PE/NF - CENDRES SULFURIQUES,AMIDON DE MAIS PE/NF - PE,AMIDON DE MAIS PE/NF - PERTE A LA DESSICCATION,AMIDON DE MAIS PE/NF - pH,AMIDON DE MAIS PE/NF - RESIDU DE CALCINATION,AMIDON DE MAIS PE/NF - RESULTAT DGAT/g,AMIDON DE MAIS PE/NF - RESULTAT DMLT/g,CIRE CARNAUBA PE/NF - CENDRES TOTALES,CIRE CARNAUBA PE/NF - INDICE DE SAPONIFICATION,CIRE CARNAUBA PE/NF - PASSAGE au TAMIS,CIRE CARNAUBA PE/NF - POINT DE FUSION,CIRE CARNAUBA PE/NF - RESIDU DE CALCINATION,CROSPOVIDONE PE/NF - CENDRES SULFURIQUES,CROSPOVIDONE PE/NF - PASSAGE au TAMIS,CROSPOVIDONE PE/NF - PERTE A LA DESSICCATION,CROSPOVIDONE PE/NF - RESIDU DE TAMISAGE,CROSPOVIDONE PE/NF - TENEUR EN PRODUIT DOSE,CROSPOVIDONE PE/NF - TENEUR EN PRODUIT RECHERCHE,DIOXYDE TITANE PE/USP - PERTE A LA CALCINATION,DIOXYDE TITANE PE/USP - Perte à la dessiccation,DIOXYDE TITANE PE/USP - TENEUR EN PRODUIT DOSE,DIOXYDE TITANE PE/USP - TENEUR en SUBSTANCES SOLUBLES,HYPROMELLOSE 6MPAS PE/USP/JP - CENDRES SULFURIQUES,HYPROMELLOSE 6MPAS PE/USP/JP - PE,HYPROMELLOSE 6MPAS PE/USP/JP - PERTE à la DESSICCATION,HYPROMELLOSE 6MPAS PE/USP/JP - RESULTAT DGAT/g,HYPROMELLOSE 6MPAS PE/USP/JP - RESULTAT DMLT/g,HYPROMELLOSE 6MPAS PE/USP/JP - TEMPERATURE de FLOCULATION,HYPROMELLOSE 6MPAS PE/USP/JP - TENEUR EN PRODUIT DOSE 1,HYPROMELLOSE 6MPAS PE/USP/JP - TENEUR EN PRODUIT DOSE 2,LACTOSE MONOHYDRATE PE/NF - ABSORB. ENTRE 210 ET 220 NM,LACTOSE MONOHYDRATE PE/NF - ABSORB. ENTRE 270 ET 300 NM,LACTOSE MONOHYDRATE PE/NF - PASSAGE au TAMIS,LACTOSE MONOHYDRATE PE/NF - PE,LACTOSE MONOHYDRATE PE/NF - MASSE VOLUMIQUE APPARENTE (G/ML),LACTOSE MONOHYDRATE PE/NF - RESULTAT DGAT/g,LACTOSE MONOHYDRATE PE/NF - RESULTAT DMLT/g,LACTOSE MONOHYDRATE PE/NF - TENEUR EN EAU,MACROGOL/PEG 6000 PE/NF - CENDRES SULFURIQUES,MACROGOL/PEG 6000 PE/NF - MASSE MOLECULAIRE MOYENNE,MACROGOL/PEG 6000 PE/NF - pH,MACROGOL/PEG 6000 PE/NF - POINT de SOLIDIFICATION,MACROGOL/PEG 6000 PE/NF - RESIDU DE CALCINATION,MACROGOL/PEG 6000 PE/NF - TENEUR en EAU,MACROGOL/PEG 6000 PE/NF - VISCOSITE CINEMATIQUE,MAGNESIUM STEARATE VEG PE/NF - PERTE A LA DESSICCATION,MAGNESIUM STEARATE VEG PE/NF - RESULTAT DGAT/g,MAGNESIUM STEARATE VEG PE/NF - RESULTAT DMLT/g,MAGNESIUM STEARATE VEG PE/NF - TENEUR EN ACIDE STEARIQUE,MAGNESIUM STEARATE VEG PE/NF - TENEUR EN PRODUIT DOSE,POLOXAMERE 407 PE/NF (MICRONISE) - PH,POLOXAMERE 407 PE/NF (MICRONISE) - CENDRES TOTALES,POLOXAMERE 407 PE/NF (MICRONISE) - MASSE MOLECULAIRE MOYENNE,POLOXAMERE 407 PE/NF (MICRONISE) - PASSAGE au TAMIS,POLOXAMERE 407 PE/NF (MICRONISE) - Teneur en eau,POLOXAMERE 407 PE/NF (MICRONISE) - TENEUR EN OXYETHYLENE,SILICE COLLOIDALE ANH PE/NF - PERTE à la CALCINATION,SILICE COLLOIDALE ANH PE/NF - PERTE à la DESSICCATION,SILICE COLLOIDALE ANH PE/NF - PH,SILICE COLLOIDALE ANH PE/NF - TENEUR EN PRODUIT DOSE,pf
9A053,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.0149194350505147,93.6501676197988,3.1,88.99072964117315,11.78291273187915,70.04761896000001,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.4,10.0,10.0,67.3,4.788265206507565,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A054,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.0149194350505147,93.6501676197988,3.1,88.99072964117315,11.78291273187915,70.04761896000001,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.4,10.0,10.0,67.3,4.788265206507565,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A055,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.0149194350505147,93.6501676197988,3.1,88.99072964117315,11.78291273187915,70.04761896000001,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.4,10.0,10.0,67.3,4.788265206507565,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A056,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.014952225017747376,90.7131984824061,2.3,87.05542783752237,11.942346696423,49.95238089,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.4,10.0,10.0,67.3,4.788265206507565,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A057,0.2,10.5075,12.25,5.2,0.2,10.0,7.5,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.014952225017747376,90.7131984824061,2.3,87.05542783752237,11.942346696423,49.95238089,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.4,10.0,10.0,67.3,4.788265206507565,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A058,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.01498501498498005,87.7762293450134,1.5,85.1201260338716,12.101780660966849,29.857142819999996,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.4,10.0,10.0,67.3,4.788265206507565,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A059,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.01498501498498005,87.7762293450134,1.5,85.1201260338716,12.101780660966849,29.857142819999996,0.171859148718367,0.10250000000000001,99.38641206084668,0.29178820784625165,0.4499700089972455,10.035000000000002,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.4,10.0,10.0,67.3,4.788265206507565,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A061,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.01498501498498005,87.7762293450134,1.5,85.1201260338716,12.101780660966849,29.857142819999996,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.2,100.0,100.0,67.4,4.714464936363635,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A062,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.01498501498498005,87.7762293450134,1.5,85.1201260338716,12.101780660966849,29.857142819999996,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.2,100.0,100.0,67.4,4.714464936363635,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A063,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.01498501498498005,87.7762293450134,1.5,85.1201260338716,12.101780660966849,29.857142819999996,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.399940017994491,10.045,1.6457601605624,,,61.0,28.25,8.9,0.025,0.005,99.7022332506201,10.81,0.512204081632653,10.0,10.0,5.95,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.2,100.0,100.0,67.4,4.714464936363635,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A066,0.2,10.205,12.3,5.2,0.2,10.0,5.0,0.0200180324584018,82.5661496944367,99.94005994005909,83.0,0.012459717525345651,0.01498501498498005,87.7762293450134,1.5,85.1201260338716,12.101780660966849,29.857142819999996,0.129818565572453,0.1,98.99986601731125,0.25350929775959036,0.5,10.030000000000001,,,,,,,0.02,0.0,99.2918833897031,10.094999999999999,0.559943711843712,10.0,10.0,3.4,0.0,6091.114621778153,,,0.0289220875768287,,310.50737777777766,3.2,100.0,100.0,67.4,4.714464936363635,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A096,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A097,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A098,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A099,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A100,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A101,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A102,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A103,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.7,10.407499999999999,,,,60.0,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A104,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.02,0.01,99.75049900199622,10.46,0.5690909090909089,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A105,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.02,0.01,99.75049900199622,10.46,0.5690909090909089,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A106,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.01,0.0,99.5628415300548,10.36,0.532340425531915,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
9A107,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.6,10.37,,,,,,,0.02,0.01,99.75049900199622,10.46,0.5690909090909089,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,5.2,10.0,10.0,66.0,4.82233861832653,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA009,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8166666666666668,10.428333333333335,,,,60.0,,,0.02,0.0,99.1896758703485,10.81,0.62775,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA010,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8166666666666668,10.428333333333335,,,,60.0,,,0.02,0.0,99.1896758703485,10.81,0.62775,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA011,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.00499201277954108,88.639968279144,2.5,98.79286390120015,12.103477205774599,40.47619042666667,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8166666666666668,10.428333333333335,,,,60.0,,,0.02,0.0,99.1896758703485,10.81,0.62775,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA017,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8250000000000001,10.42,,,,,,,0.02,0.01,99.69227714909658,10.14,0.533829787234043,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA018,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8250000000000001,10.42,,,,,,,0.02,0.01,99.69227714909658,10.14,0.533829787234043,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA019,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8250000000000001,10.42,,,,,,,0.02,0.01,99.69227714909658,10.14,0.533829787234043,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA020,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8250000000000001,10.42,,,,,,,0.02,0.01,99.69227714909658,10.14,0.533829787234043,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA021,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8250000000000001,10.42,,,,,,,0.02,0.01,99.69227714909658,10.14,0.533829787234043,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA022,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8250000000000001,10.42,,,,,,,0.02,0.01,99.69227714909658,10.14,0.533829787234043,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA023,0.05,10.805,12.7,5.05,0.05,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.8250000000000001,10.42,,,,,,,0.02,0.01,99.69227714909658,10.14,0.533829787234043,,,3.4,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,10.0,10.0,67.1,4.68657483410599,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA024,0.1,10.225,12.1,5.4,0.1,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.55,10.2,,,,,,,0.055,0.005,99.64643812522219,10.14,0.538980111008326,,,3.4333333333333336,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,11.0,11.0,65.8,4.812863042899015,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
AA025,0.1,10.225,12.1,5.4,0.1,10.0,10.0,0.0,89.457835888535,99.6402877697836,84.0,0.01246937556018575,0.014518002322846498,91.56959526159879,2.0,92.8288366767883,12.393273725133099,34.1428571,0.213899731864281,0.10500000000000001,99.7729581043821,0.330067117932913,0.7166666666666668,10.29,,,,,,,0.09,0.0,99.6005991013478,10.14,0.544130434782609,,,3.466666666666667,0.013282196974176236,5840.1969120768845,,,0.00106654776455111,,300.22115555555536,3.1,11.0,11.0,65.8,4.812863042899015,,,,,,,0.5455718137545142,0.4946574795286225,4.2,99.96243086978384,DRONEDARONE 400MG TABCO VRAC Conditionnement TOURS pour US
